,ID,CB_smile,Score,Natom,Nflex,Hbond,Hphob,VwInt,Eintl,Dsolv,SolEl,mfScore,RTCNNscore,dTSsc,ICM_Smile
67,58725712,O=C(NCc1ccc2[nH]c(=O)[nH]c2c1)[C@H]1CCc2ccccc12,-23.007416,40,3,-4.075557,-4.957038,-18.989422,1.79998,7.97897,1.136612,-87.807915,-19.91654,1.002235,[H]c1c([H])c([H])c2c(c1[H])C([H])([H])C([H])([H])[C@]2([H])C(N([H])C([H])([H])c1c([H])c([H])c2c(c1[H])N([H])C(N2[H])=O)=O
68,98407952,COc1ccc(C)cc1S(=O)(=O)N1C[C@@H]2CN(C)C[C@@]2(C1)[C](=O)=O,-23.005432,45,3,-3.154619,-4.1337,-19.085701,1.178385,5.648865,0.132356,-70.084145,-16.141464,0.952891,[H]c1c([H])c(c(c([H])c1C([H])([H])[H])S(N1C([H])([H])[C@]2([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[C@]2(C(=[O-/2])=[O-/2])C1([H])[H])(=O)=O)OC([H])([H])[H]
69,9158454,O=C1C[C@@H](Cc2[nH]c(=O)c(cc12)[C](=O)=O)c1ccco1,-22.96768,30,2,-3.06646,-3.574808,-18.257538,0.349593,6.434947,-1.201279,-77.401176,-18.247759,0.797498,[H]C1=C(C(=[O-/2])=[O-/2])C(N([H])C2=C1C(C([H])([H])[C@]([H])(c1c([H])c([H])c([H])o1)C2([H])[H])=O)=O
70,6432798,O[C@@]1(CC(=O)\C=C/c2ccccc2)C(=O)Nc2ccc(Br)cc12,-22.966568,37,4,-2.891099,-5.496861,-22.226704,5.028751,6.017136,0.496075,-80.497643,-15.683632,0.959217,[H]C(=C([H])c1c([H])c([H])c([H])c([H])c1[H])C(C([H])([H])[C@@]1(C(N([H])c2c([H])c([H])c(c([H])c12)[Br])=O)O[H])=O
71,65333876,CC(=O)c1ccc(s1)-c1cc(F)cc2C[C@H](CNC(=O)c3cc[n+]([O-])cc3)Oc12,-22.96039,46,2,-3.966257,-5.680959,-21.576303,5.760392,9.133064,1.440535,-94.188194,-17.194574,1.321493,[H]c1c(c2c(c([H])c1F)C([H])([H])[C@]([H])(C([H])([H])N([H])C(c1c([H])c([H])[n+](c([H])c1[H])[O-])=O)O2)c1c([H])c([H])c(C(C([H])([H])[H])=O)s1
72,7962996,FC(F)(F)c1cccc(NC(=O)CSc2nnc(o2)-c2ccco2)c1,-22.956739,35,2,-2.052762,-5.069385,-21.413137,2.87625,5.809335,-0.358144,-64.677727,-19.663319,1.027995,[H]c1c([H])c(c([H])c(c1[H])N([H])C(C([H])([H])Sc1nnc(c2c([H])c([H])c([H])o2)o1)=O)C(F)(F)F
73,7836399,CC(=O)c1ccc(NC(=S)Nc2ccccc2I)cc1,-22.916986,33,2,-3.397046,-4.987776,-20.326462,3.938512,5.363359,2.666945,-68.468567,-13.170657,1.04098,[H]c1c([H])c([H])c(c(c1[H])N([H])C(N([H])c1c([H])c([H])c(C(C([H])([H])[H])=O)c([H])c1[H])=S)I
74,12041724,COc1ccc(OC)c(c1)-c1ccc(Cl)c(c1)C(N)=O,-22.909849,34,0,-2.213943,-5.126743,-19.193188,1.715305,5.668068,0.05954,-52.72649,-16.377352,0.809132,[H]c1c([H])c(c(C(N([H])[H])=O)c([H])c1c1c([H])c(c([H])c([H])c1OC([H])([H])[H])OC([H])([H])[H])[Cl]
75,9127494,CCCn1cc(C(=O)CSc2ncc(C#N)c(N)n2)c2ccccc12,-22.893902,42,4,-4.554427,-5.315074,-18.818151,4.216859,5.999694,2.391156,-61.400421,-13.676372,1.050648,[H]c1c([H])c([H])c2c(c1[H])c(C(C([H])([H])Sc1nc([H])c(C#N)c(n1)N([H])[H])=O)c([H])n2C([H])([H])C([H])([H])C([H])([H])[H]
76,6118501,FC(F)(F)c1ccccc1NS(=O)(=O)c1cccc(c1)N(=O)=O,-22.878166,32,4,-1.565109,-3.833564,-22.660725,4.180936,4.447892,-2.929863,-60.253609,-20.474932,0.926814,[H]c1c([H])c([H])c(c(c1[H])C(F)(F)F)N([H])S(c1c([H])c([H])c([H])c(c1[H])N(=O)=O)(=O)=O
77,6596235,CN1C(=S)N\C(=C/c2cc(Br)ccc2OCc2ccccc2F)C1=O,-22.84063,39,2,-2.23669,-5.446401,-21.441128,2.546029,5.871986,1.176976,-84.947311,-15.481643,1.15576,[H]C(=C1C(N(C(N1[H])=S)C([H])([H])[H])=O)c1c([H])c(c([H])c([H])c1OC([H])([H])c1c([H])c([H])c([H])c([H])c1F)[Br]
78,7361956,Clc1ccc(CC(=O)Nc2ccccc2C(=O)Nc2nccs2)cc1,-22.839718,39,2,-3.483129,-5.05134,-19.755713,2.116091,7.787464,1.215839,-79.248718,-21.088554,1.15699,[H]c1c([H])c([H])c(c(C(N([H])c2nc([H])c([H])s2)=O)c1[H])N([H])C(C([H])([H])c1c([H])c([H])c(c([H])c1[H])[Cl])=O
79,7951037,Cc1cccc(NS(=O)(=O)c2cc(ccc2Cl)C(=O)Nc2cccnc2)c1C,-22.834587,46,3,-3.902903,-5.177866,-20.786299,4.693482,7.617383,1.463785,-81.05658,-16.071987,1.224386,[H]c1c([H])c(c(c(c1[H])N([H])S(c1c([H])c(C(N([H])c2c([H])c([H])c([H])nc2[H])=O)c([H])c([H])c1[Cl])(=O)=O)C([H])([H])[H])C([H])([H])[H]
80,5634104,O=[C](=O)CSc1nc2ccccc2n1Cc1ccccc1,-22.834385,34,4,-3.561464,-4.608822,-18.813684,0.93398,6.704022,0.135317,-64.593788,-15.756372,0.935759,[H]c1c([H])c([H])c(c([H])c1[H])C([H])([H])n1c2c([H])c([H])c([H])c([H])c2nc1SC([H])([H])C(=[O-/2])=[O-/2]
81,8912064,CCn1nc(C)c(c1C)-c1cc(n2ncc(-c3ccc(Cl)cc3)c2n1)[C](=O)=O,-22.824341,45,3,-3.454943,-5.901217,-20.788769,3.916001,8.966846,-0.326496,-58.932259,-19.202579,1.403252,[H]c1c([H])c(c([H])c([H])c1c1c([H])nn2c(C(=[O-/2])=[O-/2])c([H])c(c3c(C([H])([H])[H])nn(c3C([H])([H])[H])C([H])([H])C([H])([H])[H])nc12)[Cl]
82,90320920,Cc1nc(N)nc(NCc2cnn3cccnc23)c1CC[C](=O)=O,-22.81254,40,5,-6.624139,-3.962992,-19.983496,9.416064,10.595848,-0.01711,-55.984264,-13.63169,0.939477,[H]c1c([H])nc2c(c([H])nn2c1[H])C([H])([H])N([H])c1c(c(C([H])([H])[H])nc(n1)N([H])[H])C([H])([H])C([H])([H])C(=[O-/2])=[O-/2]
83,9157621,COC(=O)c1ccccc1NS(=O)(=O)c1csc(c1)C(N)=O,-22.803905,34,3,-2.723219,-3.964832,-21.371862,4.102254,6.327338,-1.3526,-71.70192,-15.871297,0.932655,[H]c1c([H])c([H])c(c(C(=O)OC([H])([H])[H])c1[H])N([H])S(c1c([H])c(C(N([H])[H])=O)sc1[H])(=O)=O
84,56922564,Cc1onc(c1C(=O)N1CCC[C@@]2(CNC(=O)O2)CC1)-c1ccccc1Cl,-22.801773,47,1,-3.169325,-5.03023,-23.257084,2.903943,8.812123,4.382576,-81.753746,-17.925817,1.235524,[H]c1c([H])c([H])c(c(c1[H])c1c(C(N2C([H])([H])C([H])([H])C([H])([H])[C@]3(C([H])([H])C2([H])[H])C([H])([H])N([H])C(=O)O3)=O)c(C([H])([H])[H])on1)[Cl]
85,9156676,CNC(=O)c1cc(cs1)S(=O)(=O)Nc1cccc(c1)C(F)(F)F,-22.798916,34,3,-3.204682,-4.810474,-20.416416,2.15947,6.491924,1.490516,-82.460831,-16.155535,0.965466,[H]c1c([H])c(c([H])c(c1[H])N([H])S(c1c([H])c(C(N([H])C([H])([H])[H])=O)sc1[H])(=O)=O)C(F)(F)F
86,5346663,Brc1ccc(cc1[C](=O)=O)S(=O)(=O)N1CCCCCC1,-22.794079,35,3,-3.560747,-3.865546,-18.772671,2.014839,5.604983,0.552358,-52.526131,-16.180908,1.035058,[H]c1c([H])c(c(C(=[O-/2])=[O-/2])c([H])c1S(N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])(=O)=O)[Br]
87,9040615,Cc1ccc(NS(=O)(=O)c2ccc(cc2)[C](=O)=O)c(C)c1,-22.794016,35,4,-4.989612,-4.363732,-16.402414,5.386769,6.218321,-1.727248,-53.692654,-15.012878,0.896903,[H]c1c([H])c(c([H])c([H])c1C(=[O-/2])=[O-/2])S(N([H])c1c([H])c([H])c(c([H])c1C([H])([H])[H])C([H])([H])[H])(=O)=O
88,5481548,Cc1cc2\C(=N/N=C(/Nc3ccccn3)c3ccccn3)C(=O)Nc2c(Br)c1,-22.780733,43,0,-2.105173,-6.738043,-22.654118,6.233506,6.322611,1.866515,-57.652672,-19.973293,1.201313,[H]c1c([H])c([H])nc(C(=NN=C2C(N([H])c3c2c([H])c(c([H])c3[Br])C([H])([H])[H])=O)N([H])c2c([H])c([H])c([H])c([H])n2)c1[H]
89,5904975,Cc1ccccc1NC(=O)C(=C/c1ccc(o1)-c1ccc(cc1)[C](=O)=O)\C#N,-22.780512,43,2,-4.81634,-4.923522,-18.704983,2.440021,9.687892,2.240366,-73.329903,-10.954975,1.331706,[H]C(=C(C#N)C(N([H])c1c([H])c([H])c([H])c([H])c1C([H])([H])[H])=O)c1c([H])c([H])c(c2c([H])c([H])c(C(=[O-/2])=[O-/2])c([H])c2[H])o1
90,6055999,COc1cc(\C=C(\C#N)C(=O)Nc2cccc(Br)c2)cc(Cl)c1O,-22.766811,36,0,-2.521692,-5.214419,-21.53437,3.336762,7.797819,1.197997,-66.521675,-14.607349,1.228173,[H]C(=C(C#N)C(N([H])c1c([H])c([H])c([H])c(c1[H])[Br])=O)c1c([H])c(c(c(c1[H])[Cl])O[H])OC([H])([H])[H]
91,6063183,Oc1ccc(\C=C(\C#N)C(=O)Nc2cccc(Br)c2)cc1,-22.761864,32,0,-2.594999,-4.797014,-20.682705,2.173753,8.760057,-0.263797,-54.425808,-17.538147,1.008473,[H]C(=C(C#N)C(N([H])c1c([H])c([H])c([H])c(c1[H])[Br])=O)c1c([H])c([H])c(c([H])c1[H])O[H]
92,44008044,COC(=O)c1cc(CNC(=O)c2ccco2)cc(NS(=O)(=O)c2ccc3OCCOc3c2)c1,-22.738974,53,5,-4.707031,-4.791745,-27.638016,10.549167,11.533503,3.088896,-73.417809,-22.040897,1.281164,[H]c1c(C(=O)OC([H])([H])[H])c([H])c(c([H])c1C([H])([H])N([H])C(c1c([H])c([H])c([H])o1)=O)N([H])S(c1c([H])c([H])c2c(c1[H])OC([H])([H])C([H])([H])O2)(=O)=O
93,36801092,COc1ccccc1COc1ccccc1-c1ccc(cn1)C(=O)N(C)C,-22.738035,49,3,-3.144132,-5.903965,-20.848782,5.81534,5.462103,0.962536,-70.058052,-17.932919,1.172876,[H]c1c([H])c([H])c(c(c1[H])c1c([H])c([H])c(C(N(C([H])([H])[H])C([H])([H])[H])=O)c([H])n1)OC([H])([H])c1c([H])c([H])c([H])c([H])c1OC([H])([H])[H]
94,77259488,CN(C)C(=O)c1cccc(CNC(=O)[C@@]23CNC[C@@H]2CN(C)C3)c1,-22.724588,50,4,-3.979126,-4.82839,-19.29064,0.809294,9.113983,0.223026,-61.019989,-16.562286,1.34162,[H]c1c([H])c(C(N(C([H])([H])[H])C([H])([H])[H])=O)c([H])c(c1[H])C([H])([H])N([H])C([C@]12C([H])([H])N([H])C([H])([H])[C@]2([H])C([H])([H])N(C([H])([H])[H])C1([H])[H])=O
95,27019358,CCNC(=O)[C@@H]1C[C@@H](CN1C1CCCC1)NC(=O)Cc1c[nH]c(=O)[nH]c1=O,-22.686203,54,6,-4.786377,-5.209571,-19.102947,6.028105,6.275023,0.141758,-75.841255,-18.810274,1.0608,[H]C1=C(C(N([H])C(N1[H])=O)=O)C([H])([H])C(N([H])[C@@]1([H])C([H])([H])[C@@]([H])(C(N([H])C([H])([H])C([H])([H])[H])=O)N(C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C1([H])[H])=O
96,96449680,CN(C)Cc1nnc(SC[C](=O)=O)n1-c1ccccc1C(F)(F)F,-22.682461,38,4,-3.44003,-5.30452,-16.725365,4.501708,5.643019,-4.595576,-71.172913,-16.328636,0.964604,[H]c1c([H])c([H])c(c(c1[H])C(F)(F)F)n1c(C([H])([H])N(C([H])([H])[H])C([H])([H])[H])nnc1SC([H])([H])C(=[O-/2])=[O-/2]
97,5531727,COC(=O)c1ccccc1NS(=O)(=O)c1ccc(NC(C)=O)cc1,-22.680969,40,3,-2.433877,-4.318149,-20.966961,3.091487,5.340927,-0.490496,-80.986862,-16.343843,0.911707,[H]c1c([H])c([H])c(c(C(=O)OC([H])([H])[H])c1[H])N([H])S(c1c([H])c([H])c(c([H])c1[H])N([H])C(C([H])([H])[H])=O)(=O)=O
98,5729331,COc1ccc(\C=C(\C#N)C(=O)Nc2ccc(C)cc2C)cc1[C](=O)=O,-22.675137,43,1,-3.452742,-5.20062,-22.615906,3.912028,8.910548,3.834082,-84.725761,-10.856979,1.147242,[H]C(=C(C#N)C(N([H])c1c([H])c([H])c(c([H])c1C([H])([H])[H])C([H])([H])[H])=O)c1c([H])c([H])c(c(C(=[O-/2])=[O-/2])c1[H])OC([H])([H])[H]
99,5877165,Cc1ccc(cn1)C(=O)N\N=C/c1cc(Cc2ccccc2Cl)ccc1O,-22.656334,45,2,-2.99642,-4.667495,-21.878735,2.556477,7.559553,2.313656,-86.329552,-17.62199,1.241552,[H]C(c1c([H])c(c([H])c([H])c1O[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[Cl])=NN([H])C(c1c([H])c([H])c(C([H])([H])[H])nc1[H])=O
100,7750324,Clc1ccc(cc1)C(=C/c1ccc(OC[C](=O)=O)c(Br)c1)\C#N,-22.651197,33,3,-3.781096,-5.242769,-20.087921,5.477545,7.358084,-0.135663,-62.414833,-17.107126,1.106939,[H]C(=C(C#N)c1c([H])c([H])c(c([H])c1[H])[Cl])c1c([H])c([H])c(c(c1[H])[Br])OC([H])([H])C(=[O-/2])=[O-/2]
101,36651136,OCc1csc(n1)-c1ccccc1-c1ccccc1,-22.648491,32,3,-2.795275,-5.105217,-18.497705,1.416614,3.630172,1.46842,-61.05278,-16.424395,0.911337,[H]c1c([H])c([H])c(c([H])c1[H])c1c([H])c([H])c([H])c([H])c1c1nc(c([H])s1)C([H])([H])O[H]
102,6219712,Cc1nnc(SC(=O)Cn2c3ccccc3c3ccccc23)s1,-22.631016,36,2,-3.00751,-5.172612,-20.311272,1.033317,7.872037,1.561954,-67.148476,-16.799393,1.021952,[H]c1c([H])c([H])c2c(c1[H])c1c([H])c([H])c([H])c([H])c1n2C([H])([H])C(=O)Sc1nnc(C([H])([H])[H])s1
103,5910445,Cc1cccc(NC(=O)C(=C/c2ccc(o2)-c2ccccc2[C](=O)=O)\C#N)c1,-22.62249,43,1,-1.820528,-5.326393,-25.523893,6.618858,6.823712,2.101401,-50.469105,-22.239033,1.323552,[H]C(=C(C#N)C(N([H])c1c([H])c([H])c([H])c(c1[H])C([H])([H])[H])=O)c1c([H])c([H])c(c2c([H])c([H])c([H])c([H])c2C(=[O-/2])=[O-/2])o1
104,9139214,O=C(Cc1cccs1)Nc1ccccc1C(=O)Nc1nccs1,-22.613424,36,2,-3.582396,-5.529707,-19.281805,3.212057,7.52225,1.011855,-76.385147,-19.869223,1.105809,[H]c1c([H])c([H])c(c(C(N([H])c2nc([H])c([H])s2)=O)c1[H])N([H])C(C([H])([H])c1c([H])c([H])c([H])s1)=O
105,5906291,Cc1cccc(NC(=O)C(=C/c2ccc(o2)-c2ccc(cc2)[C](=O)=O)\C#N)c1,-22.60701,43,2,-4.967267,-5.244646,-19.382063,2.496739,10.112198,3.899938,-70.177925,-13.181829,1.30683,[H]C(=C(C#N)C(N([H])c1c([H])c([H])c([H])c(c1[H])C([H])([H])[H])=O)c1c([H])c([H])c(c2c([H])c([H])c(C(=[O-/2])=[O-/2])c([H])c2[H])o1
106,6457178,Cc1cccc(OCC(=O)Nc2ccccc2C(=O)Nc2ccccc2)c1,-22.606352,47,3,-3.109022,-5.384922,-21.578682,3.214085,6.975152,2.251879,-97.269722,-23.228861,1.213572,[H]c1c([H])c([H])c(c([H])c1[H])N([H])C(c1c([H])c([H])c([H])c([H])c1N([H])C(C([H])([H])Oc1c([H])c([H])c([H])c(c1[H])C([H])([H])[H])=O)=O
107,7784968,C\C(Nc1ccc(cc1C)[C](=O)=O)=C/C(=O)c1ccc(C)o1,-22.606104,38,1,-3.491312,-4.953999,-17.635057,2.127939,8.359255,-1.462203,-60.629387,-15.354261,1.219939,[H]C(=C(C([H])([H])[H])N([H])c1c([H])c([H])c(C(=[O-/2])=[O-/2])c([H])c1C([H])([H])[H])C(c1c([H])c([H])c(C([H])([H])[H])o1)=O
108,6032807,Oc1ccc(\C=C/c2nc3ccccc3c(=O)n2-c2ccc(cc2)[C](=O)=O)cc1,-22.601265,44,2,-4.072559,-4.644466,-22.188444,3.209095,11.536689,1.855414,-83.38092,-16.333822,1.229269,[H]C(=C([H])c1c([H])c([H])c(c([H])c1[H])O[H])C1=Nc2c([H])c([H])c([H])c([H])c2C(N1c1c([H])c([H])c(C(=[O-/2])=[O-/2])c([H])c1[H])=O
109,7697362,Nc1ccc2nc(SCC(=O)Nc3cccc(Cl)c3)sc2c1,-22.600777,34,2,-2.74231,-5.6011,-22.259727,3.173056,7.843811,2.065212,-55.466553,-20.604277,0.960946,[H]c1c([H])c(c([H])c(c1[H])[Cl])N([H])C(C([H])([H])Sc1nc2c([H])c([H])c(c([H])c2s1)N([H])[H])=O
110,7668532,Cc1ccc(C)c(NS(=O)(=O)c2cccc(c2)[C](=O)=O)c1,-22.599602,35,4,-2.262831,-4.352324,-21.852367,4.104958,5.821079,-2.022724,-48.157864,-19.026484,1.019929,[H]c1c([H])c(C(=[O-/2])=[O-/2])c([H])c(c1[H])S(N([H])c1c([H])c(c([H])c([H])c1C([H])([H])[H])C([H])([H])[H])(=O)=O
111,9196436,NC(=O)c1cc(ccc1Cl)S(=O)(=O)NCc1cccs1,-22.595341,31,4,-2.337448,-3.904092,-23.586554,3.667219,4.596007,2.232366,-52.108822,-13.688821,0.853288,[H]c1c([H])c(c(C(N([H])[H])=O)c([H])c1S(N([H])C([H])([H])c1c([H])c([H])c([H])s1)(=O)=O)[Cl]
112,7927604,COc1cc(C=O)cc(I)c1OCC(=O)Nc1cc(C)cc(C)c1,-22.593349,42,2,-2.15135,-5.871161,-21.993446,3.736531,6.097169,1.154387,-55.425854,-17.167297,1.114563,[H]C(c1c([H])c(c(c(c1[H])I)OC([H])([H])C(N([H])c1c([H])c(c([H])c(c1[H])C([H])([H])[H])C([H])([H])[H])=O)OC([H])([H])[H])=O
113,22232668,Cc1cc(ccc1NC(=O)CCc1nc(no1)-c1ccccc1F)C(=O)N1CCCC1,-22.578005,54,4,-3.08682,-5.558532,-23.156219,3.75988,8.559822,1.570139,-71.018547,-16.900274,1.405683,[H]c1c([H])c([H])c(c(c1[H])c1nc(C([H])([H])C([H])([H])C(N([H])c2c([H])c([H])c(C(N3C([H])([H])C([H])([H])C([H])([H])C3([H])[H])=O)c([H])c2C([H])([H])[H])=O)on1)F
114,7854785,COC(=O)c1ccc(NC(=S)Nc2ccc(OC)cc2OC)cc1,-22.545586,42,2,-3.208466,-5.604416,-21.439674,3.681504,7.27061,2.885769,-85.506897,-15.15484,1.051065,[H]c1c([H])c(c([H])c([H])c1C(=O)OC([H])([H])[H])N([H])C(N([H])c1c([H])c([H])c(c([H])c1OC([H])([H])[H])OC([H])([H])[H])=S
115,52961688,C[C@@]1(CCCN1)C(=O)NCc1ccccc1C(F)(F)F,-22.545414,37,3,-1.513358,-4.938653,-20.055012,3.903764,2.902154,-2.532702,-70.387154,-18.271238,0.777857,[H]c1c([H])c([H])c(c(c1[H])C([H])([H])N([H])C([C@@]1(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])N1[H])=O)C(F)(F)F
116,7628485,COC(=O)c1ccccc1NC(=O)c1cc(Cl)ccc1NC(=O)c1cccc(c1)N(=O)=O,-22.535934,48,1,-1.168737,-5.632157,-26.684481,2.574924,7.776452,4.396518,-85.990715,-16.352554,1.369587,[H]c1c([H])c([H])c(c(C(=O)OC([H])([H])[H])c1[H])N([H])C(c1c([H])c(c([H])c([H])c1N([H])C(c1c([H])c([H])c([H])c(c1[H])N(=O)=O)=O)[Cl])=O
117,97100576,COc1ccc(CCC(=O)NCc2ccc3[nH]c(=O)[nH]c3c2)cc1OC,-22.533213,47,5,-4.345687,-4.331235,-22.231779,3.367287,10.105341,1.508643,-84.295319,-21.409985,1.235695,[H]c1c([H])c(c(c([H])c1C([H])([H])C([H])([H])C(N([H])C([H])([H])c1c([H])c([H])c2c(c1[H])N([H])C(N2[H])=O)=O)OC([H])([H])[H])OC([H])([H])[H]
118,51201928,CC(C)C(=O)N1CCn2nc(CNC(=O)Cc3c(C)[nH][nH]c3=O)cc2C1,-22.529825,50,6,-4.831689,-4.776331,-24.97649,5.743727,10.954011,3.953387,-66.044884,-19.209806,1.222367,[H]c1c(C([H])([H])N([H])C(C([H])([H])C2=C(C([H])([H])[H])N([H])N([H])C2=O)=O)nn2c1C([H])([H])N(C(C([H])(C([H])([H])[H])C([H])([H])[H])=O)C([H])([H])C2([H])[H]
119,7934306,Fc1cccc(Cl)c1COc1ccc(Br)cc1\C=C\c1[nH]c(=O)[nH]c(=O)c1N(=O)=O,-22.488155,42,3,-3.028339,-5.662504,-23.49185,2.218065,8.058071,4.977086,-70.241188,-15.56561,1.253376,[H]C(=C([H])c1c([H])c(c([H])c([H])c1OC([H])([H])c1c(c([H])c([H])c([H])c1[Cl])F)[Br])C1=C(C(N([H])C(N1[H])=O)=O)N(=O)=O
120,5344036,COC(=O)c1cc(nc2ccccc12)-c1cccc(N)c1,-22.46991,35,0,-1.224531,-5.273229,-22.858047,2.058299,7.108232,0.686533,-64.801636,-18.783442,0.740928,[H]c1c([H])c(c([H])c(c1[H])N([H])[H])c1c([H])c(C(=O)OC([H])([H])[H])c2c([H])c([H])c([H])c([H])c2n1
121,5914902,COc1ccccc1NS(=O)(=O)c1cccc(c1)C(=O)Nc1ccccc1[C](=O)=O,-22.469303,47,4,-4.651705,-4.574212,-21.094437,2.518215,9.580509,3.579327,-93.175804,-19.276848,1.338217,[H]c1c([H])c([H])c(c(C(=[O-/2])=[O-/2])c1[H])N([H])C(c1c([H])c([H])c([H])c(c1[H])S(N([H])c1c([H])c([H])c([H])c([H])c1OC([H])([H])[H])(=O)=O)=O
122,11567961,Cc1cccc(CNC(=O)c2ccccc2NC(=O)Cn2cc(Cl)cn2)c1,-22.464052,46,4,-3.667474,-5.32617,-22.423424,4.703252,8.450964,1.888549,-73.950012,-23.95883,1.312829,[H]c1c([H])c([H])c(c(C(N([H])C([H])([H])c2c([H])c([H])c([H])c(c2[H])C([H])([H])[H])=O)c1[H])N([H])C(C([H])([H])n1c([H])c(c([H])n1)[Cl])=O
123,34360500,CN1C[C@@]2(CCN(Cc3c(Cl)n(C)nc3-c3cc(C)on3)C2)OC1=O,-22.462561,45,2,-3.166205,-5.663016,-20.554197,3.989085,7.109132,1.471297,-69.994614,-16.620695,1.260685,[H]c1c(c2c(c(n(C([H])([H])[H])n2)[Cl])C([H])([H])N2C([H])([H])C([H])([H])[C@@]3(C([H])([H])N(C(=O)O3)C([H])([H])[H])C2([H])[H])noc1C([H])([H])[H]
124,7188104,Cc1ccc(cc1S(N)(=O)=O)-c1nnc(Nc2ccc(F)cc2)c2ccccc12,-22.46034,46,3,-4.651552,-4.962529,-18.750315,5.945037,7.85551,0.18885,-71.485558,-17.713423,1.130216,[H]c1c([H])c([H])c2c(c1[H])c(c1c([H])c([H])c(c(c1[H])S(N([H])[H])(=O)=O)C([H])([H])[H])nnc2N([H])c1c([H])c([H])c(c([H])c1[H])F
125,5102915,O=c1cc(N(S(=O)(=O)c2ccccc2)S(=O)(=O)c2ccccc2)c2ccccc2o1,-22.443869,45,5,-3.138905,-4.819955,-23.992655,2.790765,7.070721,4.154676,-75.534569,-21.424515,1.223336,[H]C1=C(c2c([H])c([H])c([H])c([H])c2OC1=O)N(S(c1c([H])c([H])c([H])c([H])c1[H])(=O)=O)S(c1c([H])c([H])c([H])c([H])c1[H])(=O)=O
126,67405760,Brc1cc(cc(c1)S(=O)(=O)NC[C@H]1CCCO1)[C](=O)=O,-22.432281,33,5,-3.970281,-4.653066,-18.285215,3.697804,6.887657,-2.074434,-53.948174,-19.091803,0.85884,[H]c1c(C(=[O-/2])=[O-/2])c([H])c(c([H])c1S(N([H])C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])C([H])([H])O1)(=O)=O)[Br]
127,5913595,Cc1ccccc1NS(=O)(=O)c1cccc(c1)C(=O)Nc1ccc(Cl)cc1,-22.427814,44,4,-4.056552,-4.69848,-20.836529,4.015673,6.961961,2.710451,-83.649437,-14.990066,1.186195,[H]c1c([H])c([H])c(c(c1[H])C([H])([H])[H])N([H])S(c1c([H])c([H])c([H])c(C(N([H])c2c([H])c([H])c(c([H])c2[H])[Cl])=O)c1[H])(=O)=O
128,6400503,CS(=O)(=O)N(CC(=O)NCc1ccncc1)c1ccccc1F,-22.419819,39,6,-3.599201,-4.2672,-21.115677,4.885844,6.94209,-1.63214,-75.812103,-20.195679,1.094457,[H]c1c([H])c([H])c(c(c1[H])N(C([H])([H])C(N([H])C([H])([H])c1c([H])c([H])nc([H])c1[H])=O)S(C([H])([H])[H])(=O)=O)F
129,6768967,FC(F)(F)c1ccc(Cl)c(c1)N(C[C](=O)=O)S(=O)(=O)c1ccccc1,-22.418606,35,5,-2.932715,-4.21422,-20.22707,2.783649,5.079835,-0.648947,-79.394386,-16.58688,0.93062,[H]c1c([H])c([H])c(c([H])c1[H])S(N(c1c([H])c(c([H])c([H])c1[Cl])C(F)(F)F)C([H])([H])C(=[O-/2])=[O-/2])(=O)=O
130,6425225,COc1ccc(Cl)cc1N(CC(=O)NCc1ccncc1)S(C)(=O)=O,-22.40881,43,6,-3.606393,-5.058504,-21.284237,5.88425,6.776084,-1.248204,-75.496765,-23.600605,1.097961,[H]c1c([H])c(c([H])c(c1OC([H])([H])[H])N(C([H])([H])C(N([H])C([H])([H])c1c([H])c([H])nc([H])c1[H])=O)S(C([H])([H])[H])(=O)=O)[Cl]
131,15561225,CN1C[C@@H]2CC[C@H](C1)N(C2)C(=O)c1cc(ccc1F)S(N)(=O)=O,-22.392822,43,3,-3.087176,-4.924587,-18.900494,2.191286,5.493785,0.579682,-62.798424,-19.082699,0.913091,[H]c1c([H])c(c([H])c(C(N2C([H])([H])[C@@]3([H])C([H])([H])C([H])([H])[C@]2([H])C([H])([H])N(C([H])([H])[H])C3([H])[H])=O)c1F)S(N([H])[H])(=O)=O
132,6645689,Cc1cccc(NS(=O)(=O)c2cccc(c2)C(=O)Nc2ccc(Cl)cc2)c1,-22.387117,44,4,-4.340196,-4.717203,-23.232407,6.423514,7.520791,4.684561,-83.026413,-18.131872,1.182206,[H]c1c([H])c(c([H])c(c1[H])N([H])S(c1c([H])c([H])c([H])c(C(N([H])c2c([H])c([H])c(c([H])c2[H])[Cl])=O)c1[H])(=O)=O)C([H])([H])[H]
133,89881864,COc1ccc(OC)c(c1)[C@H]1CCN(C1)C(=O)c1c[nH]c(=O)[nH]c1=O,-22.382416,44,2,-3.403664,-5.033569,-21.633236,5.279319,7.961398,1.357487,-68.359703,-20.958044,1.155548,[H]C1=C(C(N([H])C(N1[H])=O)=O)C(N1C([H])([H])C([H])([H])[C@]([H])(c2c([H])c(c([H])c([H])c2OC([H])([H])[H])OC([H])([H])[H])C1([H])[H])=O
